bl_part_id,boid,bk_part_id,item_type,brikick_name,api_item_type,bk_part_key,bl_color_id,bo_color_id,bk_color_id,weight,bk_img_url
41748pb091,,,P,,,,0,,0,2.43,
41748pb093,,,P,,,,0,,0,2.43,
41748pb094,,,P,,,,0,,0,2.43,
41748pb095,,,P,,,,0,,0,2.43,
41748pb096,,,P,,,,0,,0,2.43,
41748pb097,,,P,,,,0,,0,2.43,
41748pb098,,,P,,,,0,,0,2.43,
41748pb099,,,P,,,,0,,0,2.43,
41748pb100,,,P,,,,0,,0,2.43,
41748px1,287686-122,,P,,,,66,122,109,2.43,
41748stk01,,,P,,,,0,,0,1.48,
41749,499044-92,,P,,,,1,92,176,3.63,
41749,499044-89,,P,,,,2,89,143,3.63,
41749,499044-93,,P,,,,3,93,177,3.63,
41749,499044-80,,P,,,,4,80,102,3.63,
41749,499044-81,,P,,,,5,81,116,3.63,
41749,499044-61,,P,,,,6,61,54,3.63,
41749,499044-39,,P,,,,7,39,6,3.63,
41749,499044-38,,P,,,,11,38,5,3.63,
41749,499044-95,,P,,,,13,95,147,3.63,
41749,499044-98,,P,,,,14,98,149,3.63,
41749,499044-101,,P,,,,15,101,152,3.63,
41749,499044-108,,P,,,,17,108,165,3.63,
41749,499044-70,,P,,,,34,70,73,3.63,
41749,499044-14,,P,,,,42,14,78,3.63,
41749,499044-18,,P,,,,48,18,126,3.63,
41749,499044-85,,P,,,,55,85,125,3.63,
41749,499044-56,,P,,,,59,56,33,3.63,
41749,499044-48,,P,,,,63,48,24,3.63,
41749,499044-57,,P,,,,69,57,36,3.63,
41749,499044-50,,P,,,,85,50,25,3.63,
41749,499044-64,,P,,,,86,64,59,3.63,
41749,499044-82,,P,,,,88,82,117,3.63,
41749,499044-45,,P,,,,104,45,12,3.63,
41749,499044-42,,P,,,,105,42,9,3.63,
41749,499044-43,,P,,,,110,43,10,3.63,
41749,499044-47,,P,,,,153,47,23,3.63,
41749,499044-73,,P,,,,156,73,77,3.63,
41749pb001,255248-48,,P,,,,63,48,24,3.63,
41749pb003,,,P,,,,0,,0,3.63,
41749pb004,,,P,,,,0,,0,3.63,
41749pb005,,,P,,,,0,,0,3.63,
41749pb006,,,P,,,,0,,0,3.63,
41749pb007,,,P,,,,0,,0,3.63,
41749pb008,,,P,,,,0,,0,3.63,
41749pb009,,,P,,,,0,,0,3.63,
41749pb010,,,P,,,,0,,0,3.63,
41749pb011,,,P,,,,0,,0,3.63,
41749pb012,,,P,,,,0,,0,3.63,
41749pb013,,,P,,,,0,,0,3.63,
41749pb014,,,P,,,,0,,0,3.63,
41749pb015,,,P,,,,0,,0,3.63,
41749pb016,,,P,,,,0,,0,3.63,
41749pb017,,,P,,,,0,,0,3.63,
41749pb018,,,P,,,,0,,0,3.63,
41749pb019,,,P,,,,0,,0,3.63,
41749pb020,,,P,,,,0,,0,3.63,
41749pb021,,,P,,,,0,,0,3.63,
41749pb022,,,P,,,,0,,0,3.63,
41749pb023,,,P,,,,0,,0,3.63,
41749pb024,,,P,,,,0,,0,3.63,
41749pb025,,,P,,,,0,,0,3.63,
41749pb026,,,P,,,,0,,0,3.63,
41749pb028,,,P,,,,0,,0,3.63,
41749pb029,,,P,,,,0,,0,3.63,
41749pb030,,,P,,,,0,,0,3.63,
41749pb031,,,P,,,,0,,0,3.63,
41749pb032,,,P,,,,0,,0,3.63,
41749pb033,,,P,,,,0,,0,3.63,
41749pb035,,,P,,,,0,,0,3.63,
41749pb036,784112-217,,P,,,,241,217,174,3.63,
41749px2,,,P,,,,0,,0,3.63,
41749stk01,,,P,,,,0,,0,1.65,
4175,171167-92,,P,,,,1,92,176,1.23,
4175,171167-89,,P,,,,2,89,143,1.23,
4175,171167-93,,P,,,,3,93,177,1.23,
4175,171167-80,,P,,,,4,80,102,1.23,
4175,171167-81,,P,,,,5,81,116,1.23,
4175,171167-61,,P,,,,6,61,54,1.23,
4175,171167-39,,P,,,,7,39,6,1.23,
4175,171167-46,,P,,,,8,46,13,1.23,
4175,171167-66,,P,,,,9,66,61,1.23,
4175,171167-53,,P,,,,10,53,27,1.23,
4175,171167-38,,P,,,,11,38,5,1.23,
4175,171167-57,,P,,,,69,57,36,1.23,
4175,171167-72,,P,,,,71,72,75,1.23,
4175,171167-50,,P,,,,85,50,25,1.23,
4175,171167-64,,P,,,,86,64,59,1.23,
4175,171167-82,,P,,,,88,82,117,1.23,
4175,171167-43,,P,,,,110,43,10,1.23,
41750,987152-92,,P,,,,1,92,176,3.63,
41750,987152-89,,P,,,,2,89,143,3.63,
41750,987152-93,,P,,,,3,93,177,3.63,
41750,987152-80,,P,,,,4,80,102,3.63,
41750,987152-81,,P,,,,5,81,116,3.63,
41750,987152-61,,P,,,,6,61,54,3.63,
41750,987152-39,,P,,,,7,39,6,3.63,
41750,987152-38,,P,,,,11,38,5,3.63,
41750,987152-95,,P,,,,13,95,147,3.63,
41750,987152-98,,P,,,,14,98,149,3.63,
41750,987152-101,,P,,,,15,101,152,3.63,
41750,987152-108,,P,,,,17,108,165,3.63,
41750,987152-70,,P,,,,34,70,73,3.63,
41750,987152-14,,P,,,,42,14,78,3.63,
41750,987152-18,,P,,,,48,18,126,3.63,
41750,987152-85,,P,,,,55,85,125,3.63,
41750,987152-56,,P,,,,59,56,33,3.63,
41750,987152-48,,P,,,,63,48,24,3.63,
41750,987152-57,,P,,,,69,57,36,3.63,
41750,987152-50,,P,,,,85,50,25,3.63,
41750,987152-64,,P,,,,86,64,59,3.63,
41750,987152-82,,P,,,,88,82,117,3.63,
41750,987152-45,,P,,,,104,45,12,3.63,
41750,987152-42,,P,,,,105,42,9,3.63,
41750,987152-43,,P,,,,110,43,10,3.63,
41750,987152-47,,P,,,,153,47,23,3.63,
41750,987152-73,,P,,,,156,73,77,3.63,
41750,987152-217,,P,,,,241,217,174,3.63,
41750pb001,723338-48,,P,,,,63,48,24,3.63,
41750pb003,,,P,,,,0,,0,3.63,
41750pb004,,,P,,,,0,,0,3.63,
41750pb005,,,P,,,,0,,0,3.63,
41750pb006,,,P,,,,0,,0,3.63,
41750pb007,,,P,,,,0,,0,3.63,
41750pb008,,,P,,,,0,,0,3.63,
41750pb009,,,P,,,,0,,0,3.63,
41750pb010,,,P,,,,0,,0,3.63,
41750pb011,,,P,,,,0,,0,3.63,
41750pb012,,,P,,,,0,,0,3.63,
41750pb013,,,P,,,,0,,0,3.63,
41750pb014,,,P,,,,0,,0,3.63,
41750pb015,,,P,,,,0,,0,3.63,
41750pb016,,,P,,,,0,,0,3.63,
41750pb017,,,P,,,,0,,0,3.63,
41750pb018,,,P,,,,0,,0,3.63,
41750pb019,,,P,,,,0,,0,3.63,
41750pb020,,,P,,,,0,,0,3.63,
41750pb021,,,P,,,,0,,0,3.63,
41750pb022,,,P,,,,0,,0,3.63,
41750pb023,,,P,,,,0,,0,3.63,
41750pb024,,,P,,,,0,,0,3.63,
41750pb025,,,P,,,,0,,0,3.63,
41750pb026,,,P,,,,0,,0,3.63,
41750pb027,,,P,,,,0,,0,3.63,
41750pb028,,,P,,,,0,,0,3.63,
41750pb029,,,P,,,,0,,0,3.63,
41750pb030,,,P,,,,0,,0,3.63,
41750pb031,,,P,,,,0,,0,3.63,
41750pb032,,,P,,,,0,,0,3.63,
41750pb033,,,P,,,,0,,0,3.63,
41750pb034,,,P,,,,0,,0,3.63,
41750pb035,,,P,,,,0,,0,3.63,
41750px2,,,P,,,,0,,0,3.63,
41751stk01,,,P,,,,0,,0,1.16,
41752,364023-53,,P,,,,10,53,27,1.73,
41752stk01,,,P,,,,0,,0,0.24,
41753,472444-53,,P,,,,10,53,27,3.1,
41753stk01,,,P,,,,0,,0,0.2,
41754stk01,,,P,,,,0,,0,0.91,
41755stk01,,,P,,,,0,,0,0.8,
41756stk01,,,P,,,,0,,0,1.97,
41757stk01,,,P,,,,0,,0,0.67,
41759,925432-64,,P,,,,86,64,59,2.5,
41759pb01,208384-92,,P,,,,1,92,176,2.5,
41759pb02,957340-92,,P,,,,1,92,176,2.5,
41759pb03,977231-82,,P,,,,88,82,117,2.5,
41759stk01,,,P,,,,0,,0,1.0,
4176,966967-92,,P,,,,1,92,176,3.9,
4176,966967-93,,P,,,,3,93,177,3.9,
4176,966967-39,,P,,,,7,39,6,3.9,
4176,966967-97,,P,,,,12,97,148,3.9,
4176,966967-95,,P,,,,13,95,147,3.9,
4176,966967-98,,P,,,,14,98,149,3.9,
4176,966967-101,,P,,,,15,101,152,3.9,
4176,966967-161,,P,,,,18,161,160,3.9,
4176,966967-235,,P,,,,251,235,145,3.9,
41760stk01,,,P,,,,0,,0,1.2,
41764,33972-92,,P,,,,1,92,176,2.5,
41764,33972-89,,P,,,,2,89,143,2.5,
41764,33972-93,,P,,,,3,93,177,2.5,
41764,33972-80,,P,,,,4,80,102,2.5,
41764,33972-81,,P,,,,5,81,116,2.5,
41764,33972-61,,P,,,,6,61,54,2.5,
41764,33972-39,,P,,,,7,39,6,2.5,
41764,33972-66,,P,,,,9,66,61,2.5,
41764,33972-53,,P,,,,10,53,27,2.5,
41764,33972-38,,P,,,,11,38,5,2.5,
41764,33972-70,,P,,,,34,70,73,2.5,
41764,33972-58,,P,,,,39,58,37,2.5,
41764,33972-14,,P,,,,42,14,78,2.5,
41764,33972-18,,P,,,,48,18,126,2.5,
41764,33972-85,,P,,,,55,85,125,2.5,
41764,33972-56,,P,,,,59,56,33,2.5,
41764,33972-48,,P,,,,63,48,24,2.5,
41764,33972-72,,P,,,,71,72,75,2.5,
41764,33972-20,,P,,,,80,20,28,2.5,
41764,33972-50,,P,,,,85,50,25,2.5,
41764,33972-64,,P,,,,86,64,59,2.5,
41764,33972-82,,P,,,,88,82,117,2.5,
41764,33972-55,,P,,,,89,55,84,2.5,
41764,33972-42,,P,,,,105,42,9,2.5,
41764,33972-43,,P,,,,110,43,10,2.5,
41764,33972-51,,P,,,,120,51,26,2.5,
41764pb01,,,P,,,,0,,0,2.5,
41764pb02,,,P,,,,0,,0,2.5,
41764pb03,,,P,,,,0,,0,2.5,
41765,521545-92,,P,,,,1,92,176,2.5,
41765,521545-89,,P,,,,2,89,143,2.5,
41765,521545-93,,P,,,,3,93,177,2.5,
41765,521545-80,,P,,,,4,80,102,2.5,
41765,521545-81,,P,,,,5,81,116,2.5,
41765,521545-61,,P,,,,6,61,54,2.5,
41765,521545-39,,P,,,,7,39,6,2.5,
41765,521545-66,,P,,,,9,66,61,2.5,
41765,521545-53,,P,,,,10,53,27,2.5,
41765,521545-38,,P,,,,11,38,5,2.5,
41765,521545-70,,P,,,,34,70,73,2.5,
41765,521545-58,,P,,,,39,58,37,2.5,
41765,521545-14,,P,,,,42,14,78,2.5,
41765,521545-18,,P,,,,48,18,126,2.5,
41765,521545-85,,P,,,,55,85,125,2.5,
41765,521545-56,,P,,,,59,56,33,2.5,
41765,521545-48,,P,,,,63,48,24,2.5,
41765,521545-72,,P,,,,71,72,75,2.5,
41765,521545-20,,P,,,,80,20,28,2.5,
41765,521545-50,,P,,,,85,50,25,2.5,
41765,521545-64,,P,,,,86,64,59,2.5,
41765,521545-82,,P,,,,88,82,117,2.5,
41765,521545-55,,P,,,,89,55,84,2.5,
41765,521545-42,,P,,,,105,42,9,2.5,
41765,521545-43,,P,,,,110,43,10,2.5,
41765,521545-51,,P,,,,120,51,26,2.5,
41765pb01,,,P,,,,0,,0,2.5,
41765pb03,,,P,,,,0,,0,2.5,
41766,536765-92,,P,,,,1,92,176,5.63,
41766,536765-89,,P,,,,2,89,143,5.63,
41766,536765-93,,P,,,,3,93,177,5.63,
41766,536765-81,,P,,,,5,81,116,5.63,
41766,536765-61,,P,,,,6,61,54,5.63,
41766,536765-39,,P,,,,7,39,6,5.63,
41766,536765-53,,P,,,,10,53,27,5.63,
41766,536765-38,,P,,,,11,38,5,5.63,
41766,536765-70,,P,,,,34,70,73,5.63,
41766,536765-14,,P,,,,42,14,78,5.63,
41766,536765-18,,P,,,,48,18,126,5.63,
41766,536765-85,,P,,,,55,85,125,5.63,
41766,536765-56,,P,,,,59,56,33,5.63,
41766,536765-48,,P,,,,63,48,24,5.63,
41766,536765-50,,P,,,,85,50,25,5.63,
41766,536765-64,,P,,,,86,64,59,5.63,
41766,536765-82,,P,,,,88,82,117,5.63,
41766pb01L,,,P,,,,0,,0,5.65,
41766pb01R,,,P,,,,0,,0,5.65,
41766pb02,,,P,,,,0,,0,5.63,
41766pb03L,,,P,,,,0,,0,5.65,
41766pb03R,,,P,,,,0,,0,5.65,
41766pb04,,,P,,,,0,,0,5.65,
41767,712230-92,,P,,,,1,92,176,1.86,
41767,712230-89,,P,,,,2,89,143,1.86,
41767,712230-93,,P,,,,3,93,177,1.86,
41767,712230-80,,P,,,,4,80,102,1.86,
41767,712230-81,,P,,,,5,81,116,1.86,
41767,712230-61,,P,,,,6,61,54,1.86,
41767,712230-39,,P,,,,7,39,6,1.86,
41767,712230-66,,P,,,,9,66,61,1.86,
41767,712230-53,,P,,,,10,53,27,1.86,
41767,712230-38,,P,,,,11,38,5,1.86,
41767,712230-95,,P,,,,13,95,147,1.86,
41767,712230-98,,P,,,,14,98,149,1.86,
41767,712230-108,,P,,,,17,108,165,1.86,
41767,712230-70,,P,,,,34,70,73,1.86,
41767,712230-14,,P,,,,42,14,78,1.86,
41767,712230-18,,P,,,,48,18,126,1.86,
41767,712230-56,,P,,,,59,56,33,1.86,
41767,712230-48,,P,,,,63,48,24,1.86,
41767,712230-20,,P,,,,80,20,28,1.86,
41767,712230-50,,P,,,,85,50,25,1.86,
41767,712230-64,,P,,,,86,64,59,1.86,
41767,712230-82,,P,,,,88,82,117,1.86,
41767,712230-55,,P,,,,89,55,84,1.86,
41767,712230-51,,P,,,,120,51,26,1.86,
41767,712230-79,,P,,,,155,79,101,1.86,
41767pb01,,,P,,,,0,,0,1.88,
41767pb02,,,P,,,,0,,0,1.86,
41767pb03,,,P,,,,0,,0,1.87,
41767pb04,,,P,,,,0,,0,1.86,
41767pb05,,,P,,,,0,,0,1.88,
41767pb06,,,P,,,,0,,0,1.86,
41767pb07,,,P,,,,0,,0,1.88,
41767pb08,,,P,,,,0,,0,1.86,
41767pb09,,,P,,,,0,,0,1.88,
41767pb10,,,P,,,,0,,0,1.86,
41767pb11,,,P,,,,0,,0,1.85,
41768,981173-92,,P,,,,1,92,176,1.86,
41768,981173-89,,P,,,,2,89,143,1.86,
41768,981173-93,,P,,,,3,93,177,1.86,
41768,981173-80,,P,,,,4,80,102,1.86,
41768,981173-81,,P,,,,5,81,116,1.86,
41768,981173-61,,P,,,,6,61,54,1.86,
41768,981173-39,,P,,,,7,39,6,1.86,
41768,981173-66,,P,,,,9,66,61,1.86,
41768,981173-53,,P,,,,10,53,27,1.86,
41768,981173-38,,P,,,,11,38,5,1.86,
41768,981173-95,,P,,,,13,95,147,1.86,
41768,981173-98,,P,,,,14,98,149,1.86,
41768,981173-108,,P,,,,17,108,165,1.86,
41768,981173-70,,P,,,,34,70,73,1.86,
41768,981173-14,,P,,,,42,14,78,1.86,
41768,981173-18,,P,,,,48,18,126,1.86,
41768,981173-56,,P,,,,59,56,33,1.86,
41768,981173-48,,P,,,,63,48,24,1.86,
41768,981173-20,,P,,,,80,20,28,1.86,
41768,981173-50,,P,,,,85,50,25,1.86,
41768,981173-64,,P,,,,86,64,59,1.86,
41768,981173-82,,P,,,,88,82,117,1.86,
41768,981173-55,,P,,,,89,55,84,1.86,
41768,981173-79,,P,,,,155,79,101,1.86,
41768pb01,,,P,,,,0,,0,1.88,
41768pb02,,,P,,,,0,,0,1.86,
41768pb03,,,P,,,,0,,0,1.87,
41768pb04,,,P,,,,0,,0,1.86,
41768pb05,,,P,,,,0,,0,1.88,
41768pb06,,,P,,,,0,,0,1.86,
41768pb07,,,P,,,,0,,0,1.88,
41768pb08,,,P,,,,0,,0,1.86,
41768pb09,,,P,,,,0,,0,1.88,
41768pb10,,,P,,,,0,,0,1.86,
41768pb11,,,P,,,,0,,0,1.85,
41769,886867-92,,P,,,,1,92,176,0.83,
41769,886867-89,,P,,,,2,89,143,0.83,
41769,886867-93,,P,,,,3,93,177,0.83,
41769,886867-80,,P,,,,4,80,102,0.83,
41769,886867-81,,P,,,,5,81,116,0.83,
41769,886867-61,,P,,,,6,61,54,0.83,
41769,886867-39,,P,,,,7,39,6,0.83,
41769,886867-66,,P,,,,9,66,61,0.83,
41769,886867-53,,P,,,,10,53,27,0.83,
41769,886867-38,,P,,,,11,38,5,0.83,
41769,886867-7,,P,,,,31,7,87,0.83,
41769,886867-70,,P,,,,34,70,73,0.83,
41769,886867-41,,P,,,,36,41,8,0.83,
41769,886867-14,,P,,,,42,14,78,0.83,
41769,886867-17,,P,,,,47,17,31,0.83,
41769,886867-18,,P,,,,48,18,126,0.83,
41769,886867-85,,P,,,,55,85,125,0.83,
41769,886867-56,,P,,,,59,56,33,0.83,
41769,886867-48,,P,,,,63,48,24,0.83,
41769,886867-126,,P,,,,67,126,96,0.83,
41769,886867-54,,P,,,,68,54,30,0.83,
41769,886867-57,,P,,,,69,57,36,0.83,
41769,886867-20,,P,,,,80,20,28,0.83,
41769,886867-50,,P,,,,85,50,25,0.83,
41769,886867-64,,P,,,,86,64,59,0.83,
41769,886867-82,,P,,,,88,82,117,0.83,
41769,886867-55,,P,,,,89,55,84,0.83,
41769,886867-44,,P,,,,103,44,11,0.83,
41769,886867-45,,P,,,,104,45,12,0.83,
41769,886867-42,,P,,,,105,42,9,0.83,
41769,886867-43,,P,,,,110,43,10,0.83,
41769,886867-120,,P,,,,115,120,106,0.83,
41769,886867-62,,P,,,,152,62,57,0.83,
41769,886867-47,,P,,,,153,47,23,0.83,
41769,886867-79,,P,,,,155,79,101,0.83,
41769,886867-73,,P,,,,156,73,77,0.83,
41769,886867-211,,P,,,,368,211,171,0.83,
41769pb01,,,P,,,,0,,0,0.83,
41769pb02,,,P,,,,0,,0,0.83,
41769pb03,,,P,,,,0,,0,0.83,
41769pb04,,,P,,,,0,,0,0.83,
41769pb05,,,P,,,,0,,0,0.83,
4176pb01,,,P,,,,0,,0,3.1,
4176pb02,,,P,,,,0,,0,3.62,
4176pb03,,,P,,,,0,,0,3.1,
4176pb04,,,P,,,,0,,0,3.1,
4176pb05,,,P,,,,0,,0,3.1,
4176pb06,,,P,,,,0,,0,3.1,
4176pb07,,,P,,,,0,,0,3.1,
4176pb08,,,P,,,,0,,0,3.62,
4176pb09,,,P,,,,0,,0,3.58,
4176pb10,,,P,,,,0,,0,3.1,
4176pb11,,,P,,,,0,,0,3.63,
4176pb12,,,P,,,,0,,0,3.6,
4176pb13,,,P,,,,0,,0,3.9,
4176pb14,,,P,,,,0,,0,3.58,
4176pb15,,,P,,,,0,,0,3.1,
4176pb16,,,P,,,,0,,0,3.1,
4176pb17,,,P,,,,0,,0,3.1,
4176pb18,,,P,,,,0,,0,3.1,
4176pb19,,,P,,,,0,,0,3.1,
4176pb20,,,P,,,,0,,0,3.11,
4176pb21,,,P,,,,0,,0,3.6,
4176pb22,,,P,,,,0,,0,3.6,
4176pb23,,,P,,,,0,,0,3.62,
4176pb24,,,P,,,,0,,0,3.62,
4176pb25,,,P,,,,0,,0,3.62,
4176pb26,,,P,,,,0,,0,3.62,
4176pb27,,,P,,,,0,,0,3.62,
4176pb28,,,P,,,,0,,0,3.62,
4176pb29,,,P,,,,0,,0,3.62,
4176pb30,,,P,,,,0,,0,3.62,
4176pb31,,,P,,,,0,,0,3.62,
4176pb32,,,P,,,,0,,0,3.6,
4176pb33,,,P,,,,0,,0,4.32,
4176pb34,,,P,,,,0,,0,4.0,
4176pb35,,,P,,,,0,,0,4.0,
41770,44432-92,,P,,,,1,92,176,0.83,
41770,44432-89,,P,,,,2,89,143,0.83,
41770,44432-93,,P,,,,3,93,177,0.83,
41770,44432-80,,P,,,,4,80,102,0.83,
41770,44432-81,,P,,,,5,81,116,0.83,
41770,44432-61,,P,,,,6,61,54,0.83,
41770,44432-39,,P,,,,7,39,6,0.83,
41770,44432-66,,P,,,,9,66,61,0.83,
41770,44432-53,,P,,,,10,53,27,0.83,
41770,44432-38,,P,,,,11,38,5,0.83,
41770,44432-7,,P,,,,31,7,87,0.83,
41770,44432-70,,P,,,,34,70,73,0.83,
41770,44432-14,,P,,,,42,14,78,0.83,
41770,44432-17,,P,,,,47,17,31,0.83,
41770,44432-18,,P,,,,48,18,126,0.83,
41770,44432-85,,P,,,,55,85,125,0.83,
41770,44432-56,,P,,,,59,56,33,0.83,
41770,44432-48,,P,,,,63,48,24,0.83,
41770,44432-126,,P,,,,67,126,96,0.83,
41770,44432-54,,P,,,,68,54,30,0.83,
41770,44432-57,,P,,,,69,57,36,0.83,
41770,44432-72,,P,,,,71,72,75,0.83,
41770,44432-20,,P,,,,80,20,28,0.83,
41770,44432-50,,P,,,,85,50,25,0.83,
41770,44432-64,,P,,,,86,64,59,0.83,
41770,44432-82,,P,,,,88,82,117,0.83,
41770,44432-55,,P,,,,89,55,84,0.83,
41770,44432-44,,P,,,,103,44,11,0.83,
41770,44432-45,,P,,,,104,45,12,0.83,
41770,44432-42,,P,,,,105,42,9,0.83,
41770,44432-43,,P,,,,110,43,10,0.83,
41770,44432-120,,P,,,,115,120,106,0.83,
41770,44432-62,,P,,,,152,62,57,0.83,
41770,44432-47,,P,,,,153,47,23,0.83,
41770,44432-79,,P,,,,155,79,101,0.83,
41770,44432-73,,P,,,,156,73,77,0.83,
41770,44432-211,,P,,,,368,211,171,0.83,
41770pb01,,,P,,,,0,,0,0.83,
41770pb02,,,P,,,,0,,0,0.83,
41770pb03,,,P,,,,0,,0,0.83,
41770pb04,,,P,,,,0,,0,0.83,
41770pb06,,,P,,,,0,,0,0.83,
4178,,,P,,,,0,,0,12.18,
4178a,,,P,,,,0,,0,19.0,
4178stk01,,,P,,,,0,,0,0.84,
4179472,,,P,,,,0,,0,3.12,
4180,758648-38,,P,,,,11,38,5,2.63,
41805,455539-97,,P,,,,12,97,148,0.23,
41805,455539-95,,P,,,,13,95,147,0.23,
41805,455539-101,,P,,,,15,101,152,0.23,
41805,455539-107,,P,,,,51,107,164,0.23,
41806stk01,,,P,,,,0,,0,2.0,
4180c01,,,P,,,,0,,0,6.0,
4180c02,,,P,,,,0,,0,5.94,
4180c02assy1,,,P,,,,11,38,5,9.35,
4180c03,,,P,,,,0,,0,5.94,
4180c03assy1,,,P,,,,0,,0,9.35,
4180c04,,,P,,,,0,,0,6.0,
4180c05,,,P,,,,0,,0,7.6,
4180c06,,,P,,,,0,,0,6.0,
4181,374808-92,,P,,,,1,92,176,2.98,
4181,374808-93,,P,,,,3,93,177,2.98,
4181,374808-80,,P,,,,4,80,102,2.98,
4181,374808-81,,P,,,,5,81,116,2.98,
4181,374808-61,,P,,,,6,61,54,2.98,
4181,374808-39,,P,,,,7,39,6,2.98,
4181,374808-66,,P,,,,9,66,61,2.98,
4181,374808-53,,P,,,,10,53,27,2.98,
4181,374808-38,,P,,,,11,38,5,2.98,
4181,374808-14,,P,,,,42,14,78,2.98,
4181,374808-122,,P,,,,66,122,109,2.98,
4181,374808-50,,P,,,,85,50,25,2.98,
4181,374808-64,,P,,,,86,64,59,2.98,
4181,374808-73,,P,,,,156,73,77,2.98,
41811,120115-81,,P,,,,5,81,116,0.82,
41811,120115-38,,P,,,,11,38,5,0.82,
41811,120115-41,,P,,,,36,41,8,0.82,
41811,120115,,P,,,,63,48,24,0.82,
41811,120115-47,,P,,,,153,47,23,0.82,
41811,120115-211,,P,,,,368,211,171,0.82,
41812,953710-92,,P,,,,1,92,176,1.47,
41812,953710-81,,P,,,,5,81,116,1.47,
41812,953710-38,,P,,,,11,38,5,1.47,
41812,953710-48,,P,,,,63,48,24,1.47,
41812,953710-50,,P,,,,85,50,25,1.47,
41815c01,,,P,,,,0,,0,4.64,
41815c02,485615-92,,P,,,,1,92,176,9.86,
41817,471481-38,,P,,,,11,38,5,1.3,
41818,,,P,,,,0,,0,5.22,
41819,536436-89,,P,,,,2,89,143,27.0,
41819,536436-61,,P,,,,6,61,54,27.0,
41819c01,998167-89,,P,,,,2,89,143,28.5,
41819c02,998167-61,,P,,,,6,61,54,28.5,
4181p01,,,P,,,,0,,0,3.0,
4181p02,,,P,,,,0,,0,3.25,
4181p03,,,P,,,,0,,0,3.27,
4181p04,182042-66,,P,,,,9,66,61,3.25,
4181p05,,,P,,,,0,,0,3.25,
4181p06,,,P,,,,0,,0,3.25,
4181p07,,,P,,,,0,,0,3.27,
4181pb001,465417-53,,P,,,,10,53,27,3.02,
4181pb002,,,P,,,,0,,0,3.26,
4181pb003,,,P,,,,0,,0,3.27,
4181pb004,,,P,,,,0,,0,3.0,
4181pb005,,,P,,,,0,,0,3.27,
4181pb006,,,P,,,,0,,0,3.27,
4181pb007,,,P,,,,0,,0,3.27,
4181pb008,,,P,,,,0,,0,3.25,
4181pb009,,,P,,,,0,,0,3.25,
4181pb010,,,P,,,,0,,0,3.27,
4181pb012,,,P,,,,0,,0,3.27,
4181pb014,,,P,,,,0,,0,3.27,
4181pb015,,,P,,,,0,,0,3.27,
4181pb016,,,P,,,,0,,0,3.27,
4181pb018,,,P,,,,0,,0,3.25,
4181pb019,,,P,,,,0,,0,3.27,
4181pb020,,,P,,,,0,,0,3.25,
4181pb021,,,P,,,,0,,0,3.25,
4181pb022,,,P,,,,0,,0,3.25,
4181pb023,,,P,,,,0,,0,3.25,
4181pb024,,,P,,,,0,,0,3.25,
4181pb025,,,P,,,,0,,0,3.25,
4181pb026,,,P,,,,0,,0,3.0,
4181pb027,,,P,,,,0,,0,3.25,
4181pb028,,,P,,,,0,,0,3.25,
4181pb029,,,P,,,,0,,0,3.27,
4181pb030,,,P,,,,0,,0,3.27,
4181pb031,,,P,,,,0,,0,3.27,
4181pb032,,,P,,,,0,,0,3.27,
4181pb033,,,P,,,,0,,0,3.25,
4181pb034,,,P,,,,0,,0,3.27,
4181pb035,,,P,,,,0,,0,3.27,
4181pb036,,,P,,,,0,,0,3.27,
4181pb037,,,P,,,,0,,0,3.02,
4181pb039,,,P,,,,0,,0,3.27,
4181pb040,,,P,,,,0,,0,2.99,
4181pb041,,,P,,,,0,,0,2.95,
4181pb042,,,P,,,,0,,0,2.95,
4181pb044,,,P,,,,0,,0,3.0,
4181pb045,,,P,,,,0,,0,3.27,
4181pb046,,,P,,,,0,,0,3.27,
4181pb047,,,P,,,,0,,0,2.99,
4181pb048,,,P,,,,0,,0,3.25,
4181pb049,,,P,,,,0,,0,3.25,
4181pb050,,,P,,,,0,,0,3.0,
4181pb051,,,P,,,,0,,0,3.27,
4181pb052,,,P,,,,0,,0,3.27,
4181pb053,,,P,,,,0,,0,3.27,
4181pb054,,,P,,,,0,,0,3.27,
4181pb055,,,P,,,,0,,0,3.0,
4181pb058,,,P,,,,0,,0,2.97,
4181pb059,,,P,,,,0,,0,3.25,
4181pb061,,,P,,,,0,,0,3.27,
4181pb062,,,P,,,,0,,0,2.9,
4181pb063,,,P,,,,0,,0,2.9,
4181pb064,,,P,,,,0,,0,2.8,
4181pb065,,,P,,,,0,,0,2.9,
4181pb066,,,P,,,,0,,0,2.9,
4181pb067,,,P,,,,0,,0,2.9,
4181pb068,,,P,,,,0,,0,2.9,
4181pb069,,,P,,,,0,,0,2.9,
4181pb070,,,P,,,,0,,0,2.9,
4181pb071,,,P,,,,0,,0,2.9,
4181pb072,,,P,,,,0,,0,2.9,
4181pb073,,,P,,,,0,,0,2.9,
4181pb075,,,P,,,,0,,0,3.0,
4181pb076,,,P,,,,0,,0,3.25,
4181pb077,,,P,,,,0,,0,3.25,
4181pb080,,,P,,,,0,,0,3.0,
4181pb081,,,P,,,,0,,0,3.25,
4181pb083,,,P,,,,0,,0,3.27,
4181pb085,,,P,,,,0,,0,2.8,
